Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
08-11-2022-09-29-23_jpg.rf.64d249dc62a73d0ad8ae3edc94ba641c.jpg,fresh,746.0174089566929,1073.785975571951,360.69020669291336,1043.4163928327857,0.05929759664341055,0.045838434805693835,0.11123155694870226,0.04907017609872506,20.724717027559052,25.289478578957155,13.569758858267717,24.567859135718265,9.534713636993029,9.636747038802604,9.242572970202184,9.624282225177945,8.664653559775869e-05,7.726278705083911e-05,0.00013364803340934803,7.873888895524082e-05,0.009308412087878292,0.00878992531543011,0.011560624265555387,0.008873493616115403,0.8945582419174439,0.8472536119352535,0.949347180211587,0.851569605080635
08-11-2022-09-31-38_jpg.rf.a062a431d30171b3151f796c8891edba.jpg,fresh,713.3246801181101,1069.0996341992686,355.43823818897636,966.6752433504865,0.05798995229177166,0.04415499925019244,0.10428339692602043,0.04988861197238911,20.24827755905512,25.251286502573016,13.5748031496063,23.45247690495381,9.506208751036064,9.622172608424638,9.236958839401291,9.58871047762984,9.173815955053783e-05,7.914251056972575e-05,0.0001307644827203717,8.284429737685809e-05,0.00957800394396128,0.008896207651000833,0.011435229893638854,0.009101884276173703,0.8964166219705691,0.8438527542155606,0.9483651446015658,0.858809599567809
08-11-2022-09-33-12_jpg.rf.b59993e6f78e188270c733c129b26ade.jpg,fresh,716.872908464567,1069.7219914439831,337.3113312007875,944.019096038192,0.06506678126363365,0.04472803763410739,0.10942725098460483,0.055150830781457966,20.066313976377955,25.146010292020588,13.178457185039372,23.250914501829,9.493284329342949,9.622436977900808,9.216547791505313,9.571496210941303,9.294342319153387e-05,8.025727502877909e-05,0.00014006979918256717,8.489123556460267e-05,0.00964071694385505,0.008958642476892304,0.011835108752460502,0.0092136439894649,0.9001743437227422,0.8505390265626477,0.9532527115170577,0.8681007224930227
08-11-2022-09-33-46_jpg.rf.ac147752030f734136104ffe9551a7d7.jpg,fresh,496.67667322834654,895.4481988963979,512.9382381889764,1022.8879037758077,0.09040233619376509,0.06101850391826452,0.09396923855757207,0.05460315068397366,16.31213090551181,22.398660797321597,16.322219488188974,24.28079856159713,9.35029114873321,9.537527503967985,9.334118098675852,9.572449806850136,0.00012867750344875686,0.00010242378969474909,0.0001387888517964536,9.813194652739359e-05,0.011343610688345968,0.010120463907091863,0.011780868040872607,0.009906157000946108,0.93333712002113,0.8793974065469218,0.9307228266645393,0.8622296595172746
08-11-2022-09-38-25_jpg.rf.98422f41a439f4b9caf5c2569a1dc0d5.jpg,fresh,708.6748892716536,985.2055304110606,249.1692913385827,851.450678901358,0.06208075474548186,0.04715693831382846,0.12431621627509759,0.05632218427142524,19.934116633858263,23.941595883191763,11.269931102362204,21.744063488126983,9.469508463463903,9.569858661866398,9.094379447446034,9.530985734435397,9.780421172170468e-05,8.710731042889325e-05,0.00016429995018193158,9.141452965775298e-05,0.009889601191236413,0.00933312972313646,0.012817954212039127,0.009561094584709063,0.90274324098469,0.8641969599273123,0.9658022018322658,0.8826310619224188
08-11-2022-09-43-56_jpg.rf.b5ef34f9e1893a5f1f1aa2a0a560a6d4.jpg,fresh,694.1476377952756,990.9414718829436,332.79244586614175,967.2961745923491,0.05873761772059889,0.046443331324005285,0.11269990208284034,0.04906193100909481,20.018331692913385,24.340318680637353,13.107283464566933,23.668051336102668,9.49570114479268,9.604796744368574,9.20486297661585,9.581565914716201,9.611078792470084e-05,8.537750350967249e-05,0.00014463920529403566,8.730335521307162e-05,0.009803610963553217,0.009239994778660457,0.012026604063243941,0.009343626448712065,0.8996913900798906,0.8556482293754419,0.9518048131488476,0.8590892777207676
08-11-2022-09-45-03_jpg.rf.a49d4537fe3dd72023e0d0a4de87dd59.jpg,fresh,526.2726993110236,1043.0928761857522,568.935716043307,1032.4400768801538,0.07855396551293826,0.05190241964253686,0.07050528650968194,0.052473116741358,16.825848917322833,24.249922499844995,17.62124753937008,24.191952383904763,9.39954339892075,9.610716306137153,9.429669433479315,9.605254609242634,0.00010222035824931023,8.040526962075683e-05,9.785908243691488e-05,8.002471209852826e-05,0.010110408411597932,0.00896689855082329,0.00989237496443169,0.00894565325163726,0.9298519181326635,0.8601374441218665,0.9240746870248863,0.8615553260684957
08-11-2022-09-47-10_jpg.rf.20ec2482773aebeeb865ae66cd2b8a28.jpg,fresh,436.5826156496063,968.0558001116,580.9063730314961,961.5866451732902,0.08711605447630673,0.053995631455125835,0.08368606558437167,0.05781153567893875,15.26322588582677,23.111290222580443,17.397391732283463,23.169136338272672,9.299387557277354,9.548646356518596,9.375264935112233,9.538538157128961,0.00011780742555625735,8.655185020705459e-05,0.00010905649252704753,8.881405325585773e-05,0.01085391291453259,0.009303324685673105,0.010443011659815742,0.009424120821374147,0.9361251442031071,0.8585493140883721,0.9152539540869609,0.8594893285623868
08-11-2022-09-49-06_jpg.rf.66815dc6116155b7a9bd127b4c999f85.jpg,fresh,710.8867495078741,971.9424638849277,291.85137795275585,948.025544051088,0.06637289395398215,0.05327747430082029,0.12144991695321396,0.054853848677536864,19.837906003937007,23.573439146878293,12.07726377952756,23.08115816231632,9.492424835183021,9.580451189527608,9.15040180016293,9.571528829549866,9.30399199665587e-05,8.4418421673349e-05,0.0001443667438116126,8.455104020382258e-05,0.00964572029278056,0.009187949807946766,0.012015271274990533,0.009195163957419279,0.9107671466119746,0.8772542368702462,0.9633893085630005,0.8802705243812995
08-11-2022-09-52-24_jpg.rf.24af462e04cd0538f83a6fc87170fc19.jpg,fresh,652.0410310039368,980.6219232438464,345.3082554133858,922.0814681629362,0.06739574062795647,0.05343716116636171,0.1084965111183076,0.05708262825927274,19.01359498031496,23.665633331266662,13.27060777559055,22.866017732035456,9.46621003137733,9.580877615609953,9.197883677468681,9.558630142548457,9.904542514163153e-05,8.76185644739074e-05,0.0001528735967628185,8.893129572482715e-05,0.00995215680853309,0.009360478859220152,0.01236420627306171,0.009430339109747176,0.922208267005498,0.8821978675704975,0.958860351798636,0.8892297698766397
